title,date,text,link
하이닉스 100-200원대 평단이신분 계심???,2025-01-07 09:32,"가끔 주식사고 짤짤이라 남겨놨다가 까먹는 경우 있는데 ㅋㅋㅋㅋ
저떄 사신 분은 지금 60대-70대 이실듯;",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897518721
삼성전자 거래 12월19일~1월7일,2025-01-07 09:31,"12월19일 53500원 150개매수
1월2일 52500원 50개매수 
1월2일 53500원 50개매도
1월3일 54400원 150개매도
1월7일 57100원 110주매도",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897514295
국장 10개월 투자.. 오리온,2025-01-07 09:31,"재작년 삼양식품 매수후,  상반기에 삼양식품으로 나름 먹고선,
매도 이후 현재는 한 3배도 넘게 감;;;

국장도 이제는 몇년만에 깨달았다. 생각하고 자만함에 대폭락한 오리온 들어갔었음.

빙그레. 삼양식품. 롯데푸드 진짜 상반기에 K푸드니 싹 엮여서
다 갔는데 빙그레랑 오리온 고민하다 오리온 들감..
빙그레 들어갔어야 하는데 가끔 국장 볼때마다 후회함.

혼자 오리온만 안갔었음 

꼬북칩도 잘나가고 실적 좋고, 리가켐 투자로 인해 주가 매우 싸고  
거기다 오리온의 법칙 짝수년 연말에는 폭등한다 싶어서

삼양식품 못먹은거 생각해서 삼전 이후 최대 시드 3분할로 70% 이상 태움.
진짜 거진 10개월 이상 냅뒀음.
이제는 갈때다 갈때다 싶었는데

10달 동안 주식창 보면서,  9%인가 먹고 매도함..
10만원에 딱 나왔음

지금 보니 3개월 지났는데.. 10.3임...

오리온 얘도 은근 반악질임...
리가켐 투자로 다 뽑아 내고도 남았는데, 어떻게 기업설명회를 했는지
돌아온 외국인은 절대 안오고, 삼양식품 처럼 공격적 투자는 커녕 아무것도 안함.

중국 배당금 공시하면 뭐하나..
국장에 주주들한테는 전혀 뭐 희소식이 없음..

특별하게 자사주나 매입 소각 전혀 없다싶이 하고",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897516017
국장은 진짜 난이도가 씹헬이여...,2025-01-07 09:30,"국장러들은 어제 미장 보고 당연히 반도체 강세 예측했겠지..

어제 미장 필라델피아 반도체랑 엔비디아가 주인공이었는데

바이오를 끌고가네... 심지어 어제 미장 바이오는 하락..

국장 난이도 씹헬..",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897514521
억울하다 억울해,2025-01-07 09:29,"하락장에선 눈물의 똥꼬쇼하며 겨우겨우 긁어 모았는데

투자 할 돈이 없어지니

대대대대대대불장이네",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897513465
잠시후 11시반에 잰슨황 연설인데,2025-01-07 09:29,하닉 언급 해줘!,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897513101
조선 또 신고가 갔네요,2025-01-07 09:29,"밑에서 2번 샀던게.. 벌써 20프로가 찍혔네요

매일이 신고가",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897512183
삼전 5중반이상 입주민들 얼마에 던질껀가요?,2025-01-07 09:28,궁금,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897511049
데빌로보틱스 허허..이걸 또 살려주네,2025-01-07 09:27,거의 한 3달만에 매도 나왔네요 이걸 살려주네,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897508771
"씨젠, 에스디바이오센서 응기잇 할거같은데.",2025-01-07 09:27,지켜 보겠으,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897509199
조선주가 이맛이긴함,2025-01-07 09:27,"남들 잘갈때 못감
남들 힘들어할때 응근히 잘감",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897509176
삼바! 삼바!,2025-01-07 09:27,🚀🚀🚀,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897508391
삼바 더 못샀는데,2025-01-07 09:27,"출발하네
그래도 좋다",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897508476
아 오늘 알테팔고 하닉들어갔어야했는데 ..,2025-01-07 09:27,주식어렵다  ..,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897508363
환율과 국장의 정상화 캬,2025-01-07 09:26,2025년은 국장의 해인가 과연,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897507992
국장 오늘도 오르냐?,2025-01-07 09:26,강하다 국장!,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897507875
HD현대중공업 30만에 올매도 ㅎㅎㅎ,2025-01-07 09:26,"실제 수주나오기 시작하면 재매수생각 ㅎㅎ

1월 2째주부터 나오면딱일듯",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897507434
필옵틱스,2025-01-07 09:26,"갭메워주면 사볼듯..
오늘1차매수 내일 v자반등기대,,,해도되나?",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897506357
모바일 양산겜이 많은 이유,2025-01-07 09:26,"1. 막찍어내면 개발비가 별로 안듬

양산형 모바일 게임의 경우 아예 개발자 코드가 개발카페에 굴러다닐 정도라고 함(나도 들은거)

2. 이게 제일 중요한데 모바일게임 하나 유지비용이 pc게임 비용 1/100이라 함

걍 존나 찍어내도 별타격없음

개 좆병신 삼국지니 뭐 키우기니 존나게 찍어내는 이유임

유지비랑 개발비가 적어서 대충 찍어도 현질만 좀 받으면 돈남음",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897506812
나노엔텍 맛있다,2025-01-07 09:25,계좌 살려주는구나,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897506389
[삼성증권]SK하이닉스의 HBM Capa는 얼마나 늘어날까?,2025-01-07 09:25,"https://www.samsungpop.com/streamdocs/mail/sd;streamdocsId=VKnVgTjMvykq_ESxC3CVATBOImaEuIvVqUzKAsO3Kjs

■ SK하이닉스, 2025년 말 HBM Capa 상향 가능성

- SK하이닉스가 2025년 말 HBM Capa를 상향할 수 있다는 보도가 이어지고 있습니다. 

- HBM Capa 추가 증설의 함의와 Value Chain에 미칠 영향에 대해 고민해볼 필요가 있는 시점입니다. 

■ HBM Capa 상향 검토의 배경은?

- 2H25가 되면 HBM4가 등장합니다. HBM4로 가면, Capa 잠식 효과가 추가로 확대되고, 수율 확보의 난이도도 높아집니다. 

- 그렇다면, 기존 당사 전망치였던 월 145K로는 2026년 상반기 생산 체력이 부족할 수 있습니다. 이에 대한 예방적 차원으로 2025년 말 Capa를 추가 상향하는 방안을 검토하고 있는 것으로 판단됩니다. 

- 2025년 판매 극대화를 위한 포석은 아니라고 생각합니다. 2025년 말의 Capa를 늘린다면, Capa의 증가가 생산으로 반영되는 시점은 2026년 상반기입니다. 

■ HBM Capa는 얼마나 상향될 수 있을까?

- 당사의 2025년 말 HBM Capa 전망을 기존 145K에서 155K로 상향합니다. 최대 160K까지 상향이 가능할 것이라 생각합니다. 

- DRAM 1b를 모두 HBM에 투입하긴 어려울 것이라 생각합니다. HBM 수요가 강하다는 사실에는 동의하나, 사업 관점에서 보면, 미연의 Risk를 방지하는 일도 중요합니다. 

■ Value Chain에 퍼질 온기

- 신규 증설에 대한 검토는 반가운 뉴스입니다. 그간 많이 희석되었던 HBM 기여 프리미엄을 재차 회복시킬 수 있는 매개체입니다. 

- 이익 체력은 보다 견고해질 것이고, 이에 대한 투자자의 긍정적 반응을 기대합니다.

출처: 텔레그램 [삼성증권 류형근] 반도체 이야기",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897505313
삼바 다시 황제주 등극,2025-01-07 09:25,,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897504609
ㅈ스피,2025-01-07 09:24,"Video Player
Video 태그를 지원하지 않는 브라우저입니다.
00:00 / 00:01


ㅡㅡ",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897503993
국장 뭐사 빨리 알려줘 빨리,2025-01-07 09:24,빨리사게,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897503882
현대중공업 한국조선해양 섹스!!!,2025-01-07 09:23,섹스 섹스!!,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897502533
개장 20분지난 투자주체별동향,2025-01-07 09:23,"외인들 1650억대 순매수중

기관은1500억대  매도중

외인들이 어제 종가기준

335%까지 보는거 같습니다

즉 지수 2550까지 타깃하는거 같네요",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897502004
어제 슈카 코믹스에서 난리를 난리를ㅋㅋㅋㅋㅋ,2025-01-07 09:22,어제는 재밌었는데 오늘은..,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897500798
바이오 좋구만,2025-01-07 09:22,가즈아,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897500651
SK 하이닉스 HBM Capa 증가 벨류체인별 수혜,2025-01-07 09:22,출처: 텔레그램 루팡,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897499723
나노엔텍,2025-01-07 09:22,"수익양전 휴.......
한번오르면 30%가까이오른다고..",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897499390
국장은 그냥 재료소멸이야~~~ 진리임 진리;;,2025-01-07 09:22,알테봐라 ㅋㅋ 미장이였으면 60만이였다,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897499660
하닉 수익실현 다들 했나,2025-01-07 09:21,"어우 놀랬네
떨어지는거 작살나네",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897499052
2차전지 웬일이냐,2025-01-07 09:21,계속 쳐맞다가 3일연속 오르니까 어색하네,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897498774
오늘 하이닉스 시가 예상한 주갤 대현자,2025-01-07 09:21,"https://m.fmkorea.com/7896703575







국장잘알 ;;",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897496182
흠//// 어제 외국인이 쓸어담는거보면 저건 구라같은데,2025-01-07 09:21,나뚜믄 오르지 않을까,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897497959
답은 결국 한화다,2025-01-07 09:21,ㄱㅈㅇ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897497803
isa로 k슈드나 담아야지,2025-01-07 09:20,에잇,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897497282
SM 시발아,2025-01-07 09:19,"jyp한테 역전당했네
ㅋㅋㅋ하",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897495665
와 하이닉스 뭐냐.. 어제 엔비 마이크론 ㅈㄴ 올라가길래,2025-01-07 09:19,"아침에 한입이라도 먹어야되나 하고있었는데

떨구는거 소름이네 ㄷㄷ",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897494891
반도체 쫄지마세요 딱봐도 구라하락이라잖아요,2025-01-07 09:19,ㅅㅂ 내말 맞다고 (덜덜),https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897494401
외인들은 어떻게 내부정보를 기가막히게 알까? (코웨이),2025-01-07 09:19,"어제 작성한 코웨이 추천 글
https://www.fmkorea.com/7894215214


초심자의 행운이 또 한건했네요
요즘 국장에서는 기업자체가 괜찮은지 + 펀더멘탈 대비 저점인지
두가지 보고 구매 결정하는데
코웨이 저점 근처라 생각하고 드갔으나 당일엔 더떨어짐

맹신하면 안되지만 외인 순매수량도 중요하다 생각하는데
8일 내리팔던 외인이 갑자기 2일동안 순매수새 크게 증가해서 진입함



근데 장 끝나고 저녁 6시50분에 무상감자 소식
(심지어 듣보 뉴스)
코웨이, 자사주 소각 후 무상감자 진행 < 유통 < 산업 < 기사본문 - DealSite경제TV


외인이 무상감자 소스 없이
저점이라 판단해서 샀을 수도 있지만
진짜 호재 공시나 뉴스 뜨기 전에 움직이는 거래량보면 신기함


최근 외인 매수매도 추이",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897483485
한국 주식 너무 쉽다.,2025-01-07 09:19,"넘나 쉬운것 








또르륵...",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897492777
jyp 왜 올라,2025-01-07 09:19,"이거랑 같이 나혼자만의 수익주도 같이 오르네 뭐꼬

10% 상승 갈 기세",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897493980
모건 개새끼야 하닉 매도 그만해!@!!!!!,2025-01-07 09:18,이러다 다 죽어 !!!!,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897492613
알테 너무한거아이가...,2025-01-07 09:18,반도체 수급몰릴줄알고 알테 떨어질때 평단다와서 다팔고 평단낮추려했는데 왜쏘는거야 ㅅㅂ...,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897492299
?? 니새끼들이 하도 입에 거품물고 지랄염병해서 2500함 해줬다,2025-01-07 09:17,왜 차트에서 말이 들리지....,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897491691
오늘 유리기판이 주도주네요,2025-01-07 09:17,램테크놀러지가 상한가 박힌듯???,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897490464
로템 냠남,2025-01-07 09:16,냠냠!,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897489771
K-국장은 줄때 먹어야 한다 ㄹㅇ,2025-01-07 09:16,"24년 삼전 8만 8천 갈때 계좌 최고점 찍었는데,

가만히 냅뒀다가 그거 홀랑 다 까먹음.

24년 연수익보다 25년 3거래일 수익이 훨씬 좋게 찍히네.

내다버린 1년 ㅅㅂ ㅋㅋㅋㅋㅋ

좀만 더 먹을까? ㅋㅋㅋㅋ",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897489836
와 밀리네 ㅅㅂ,2025-01-07 09:16,이거 오르고,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897489678
오늘은 수급이 바이오로 몰리네 ㅡㅡ,2025-01-07 09:16,어제 알테팔고 들어갔더니  ㅡㅡ ...,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897489481
하닉 먼데 ㅅㅂ,2025-01-07 09:16,"몇분에 이렇게 떨어진다고??

외궈, 기관에게 놀아났네 또..",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897488745
와 하닉 20 위에 시체들 보소 ㅋㅋ,2025-01-07 09:16,시체밭이네ㅋㅋㅋ 이건 올라가기 마이 빡시것다,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897488725
알테오젠은 웃고있다..,2025-01-07 09:15,조금만더..,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897488287
타임폴리오 글로벌ai에도 리게티 비중 높였네,2025-01-07 09:15,서학개미도 넣었던데 대세는 대세구나,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897487658
하닉 좀 있다 날라가 줄거제?,2025-01-07 09:15,ㅠㅠ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897488221
삼전 조루 ㅅㄲ,2025-01-07 09:15,아놔,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897488102
HD현대마린솔루션 가즈아~~,2025-01-07 09:15,친구 남편이 여기 다녀서 유망하다고 구매했는데 날라간다 ㅎㅎㅎ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897487500
오늘 좀 쉬었다가겠다,2025-01-07 09:14,눌러주면 코루 더 사야지,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897485985
ㅈ기차 돌아왔구나,2025-01-07 09:13,진짜 지맘대로네ㅡㅡ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897484927
하이닉스 살려주세요 부탁드립니다,2025-01-07 09:13,"외국인 돌아오십시요
기관 돌아오십시요",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897483955
반도체 시즌종료,2025-01-07 09:12,"2025.1.6 ~ 2025.1.7

수고 많으셨습니다!",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897482612
현대중공업 400%,2025-01-07 09:12,나의 정찰병들은 돌아오지않아...,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897482149
엔터 무슨 좋은 소식있나요?,2025-01-07 09:12,최근 쩔어있던데 오늘은 좋네,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897481880
타임폴리오가 마스 비중 안 줄여서 의심했던 주알못은 개추 ㅋㅋ,2025-01-07 09:11,일단 나부터ㅋㅋ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897481251
잉놀 몇번 하고 얼굴 달았다,2025-01-07 09:11,까꿍,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897481512
현대중공업은 국밥이네 ㄹㅇ ㅋㅋㅋㅋ,2025-01-07 09:11,떨어지면 담으면 어김없이 반등 ㅋㅋㅋ 컄ㅋㅋㅋ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897480471
삼성바이오 간드앗!,2025-01-07 09:10,🚀🚀🚀,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897479127
국장은 지금 뭘사야할지 모르겠다...,2025-01-07 09:09,"국장도 단타치는데 매일갭떠서 
딱히 주도주가 없으니까 뭘사야할지몰겠다
괜히 들어갔다 본전 손절만 하고 나오넹..
바닥에 코스닥 코스피 다 5프로이상 올라서
이제 손댈만한게 없넹",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897477933
CES재료소멸 ㅇㅇ-> 수급분산,2025-01-07 09:09,조선 엔터 급등,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897477487
하닉개미털고올릴려고하락무빙하네,2025-01-07 09:09,안속아~버텨,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897477106
삼전 3거래일연속 외인 매수세,2025-01-07 09:09,얼마만이냐,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897476335
삼전 조루네..,2025-01-07 09:08,이런,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897475638
코스피 오늘도 1%상승,2025-01-07 09:07,ㄹㅇ 봄인가요,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897473563
하이닉스 외국인 앙섹스하고 좋아함 양봉 앙앙섹스,2025-01-07 09:06,쭉쭉가보자 가보자,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897472236
레인보우로보틱스 1000%,2025-01-07 09:06,야잇,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897472032
우린 코스피의 시대에 살고있다,2025-01-07 09:05,ㄹㅇㅋㅋ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897470385
코스피 레버 모으려고 했었는디,2025-01-07 09:04,"반등이 넘 빠르다 

2200까지 빠진다 생각하고 

분할 들어갔던건데

얼마 사지도 못하고 7퍼네",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897467683
젠슨황 오늘 샘숭 하이닉스 샤라웃 해라,2025-01-07 09:03,알겠냐?,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897467091
설마 내 국장 계좌가 양전을 해..?,2025-01-07 09:03,에이설마,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897466570
삼전 양전까지 단돈 천원,2025-01-07 09:03,시발 제발 설전에 탈출하게해주세여...,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897466018
갭으로 60일선 돌파했네...,2025-01-07 09:02,"조금만 우리 진정하자 국장아...
이렇게 강하면 나 무서워서 더 못사 ㅠㅠ
우선 예수금 좀 아껴야겟다....
갑자기 너무 강하니까 오히려 무서워",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897465818
모닝 섹스 인증.jpg,2025-01-07 09:02,아침부터 풀발기함,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897464222
코웨이 무슨 뉴스 있나요?,2025-01-07 09:02,"5% 갭상시작이네 ㄷㄷ

어제 사고도 떨어지길래 또 급하게 샀다가
타점 못잡았다고 후회했는데",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897464255
삼전 드디어 양전했구만,2025-01-07 09:01,이대로 7만전자 가즈아,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897463857
F&F 주주분들은 없으시죠? 사지마세요,2025-01-07 09:01,"미장은 3년이 다되면 원금 복구는 커녕 + 몇 퍼인지 가늠 안가는 종목도 수두룩 빽빽이죠?

본인 - 국장에서 아무리 물려도 결국 손해는 안봤었음.
         2023- CJ ENM. 메가스터디 교육. 삼양식품. 기아. 현대백화점 
2024- 오리온.삼양식품.SOOP  현재 SOOP 하나 가지고 있음 
CJ ENM -40% 간 주식도 익절 했었음.

그런데 아직도 국장에서 유일하게 정리 못한 종목 있음
VIP도 들어가고 국민연금좀 들어가있는 주식.

F&F - 평단 10만 넘음. -45% 근접... 답도 없음 
시드도 국장에서 최대 25퍼는 들어간 상태. 손절시 매우심각..  주식 숨기기 해놓음.

초기 이후 물좀 타다 그냥 쌩 방치중임.

이거 오르려면 +100% 는 가야하는데 답도 없는듯...

리포트 보고 하방 압력 적다. 뭐하다 하는데
상법 개정 전에는 절대 사면 안될 주식임

대주주 60% 이상 지분.
승계로 인해서 주가 절대 안올림.

추가로 뭔 옷장사하는데
엔터 사업에 사옥까지 사들이고 주주들은 개 망한상황..
지난번 상한가 찍을때도 진짜 개악질 수준... 욕이 다 나옴...

종토방 가도 아예 잊혀진 주식 수준됨..

동행에 기부 했다 생각하고 가끔 볼때마다 잊는중...",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897462720
개장전 선물 파생시장 동향(분위기 죽이네요),2025-01-07 08:57,"아랫방향 풋옵션  325%  지난대비   30%하락

윗방향 콜옵션   340%  지난대비    150%급등임

선물  4%    상승거래  ㅋㅋ ㅋ 대박이네유

즉 현물시장   초상승으로 출발할 예상



이상 모두들 성투~~~",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897455949
거버넌스워치] CS윈드 오너 김성권 일가 167억 배당 ‘돈 맛’,2025-01-07 08:56,https://naver.me/5bVfHBQs,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897455113
어제 코루 매수한 코루단은 ㄱㅊㅋㅋ,2025-01-07 08:55,일단나부터 ㅋㅋ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897453098
하닉 장초에 진입하실 분?,2025-01-07 08:55,같이 ㄱㄱ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897452275
어제 미장 쐈으니 국장도 쏘겠지?,2025-01-07 08:54,솔직히 국장도 연일 떡상할때도 됐다 ㅇㅇ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897451827
(뉴스) 3월말 공매도 재개 유력…“외국인 투자 늘어날 것” 기대,2025-01-07 08:52,https://n.news.naver.com/article/025/0003412994,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897448004
한화시스템 3만원 만들어놔라,2025-01-07 08:51,으아,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897445609
유리기판,2025-01-07 08:51,"기존에 PCB 업체인 대덕전자, 심텍도 유리기판 개발 한다고 하던데

두 업체는 왜 테마를 못 타는걸까 ㅎㄷㄷ

국장은 알다가도 모름",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897445551
한미 양전까지 평단15000원 남았다,2025-01-07 08:48,시발 오래참았다,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897441619
삼성전자 외국인들 로맨틱하다,2025-01-07 08:43,"작년 크리스마스 2부에 매수해준거봐

로맨틱 양남들 이러니 여자들이 뻑이가지",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897433036
하닉 장전 205000,2025-01-07 08:42,국장비중 70% 하닉,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897431674
1/7 오늘의 주요 목표주가 상향 및 신규 커버 리포트 요약,2025-01-07 08:41,"<SK하이닉스[000660] 수요 환경 개선, 이제 30만 닉스 보려나>

BNK투자증권 이민희

ㆍ 수요 환경은 예상 보다 빨리 개선

ㆍ AI 수요 강세 지속, 경쟁사 진입 지연으로 올해도 HBM은 호황

ㆍ 목표주가 31만원으로 상향조정, 투자의견 ‘매수’ 유지


<한화에어로스페이스[012450] 경제성과 성능으로 지속될 수출 모멘텀>

DS투자증권 양형모,강태호

ㆍ 미국 방산 시장 진출 모멘텀

ㆍ 인도 시장에서의 추가 수출 가능성

ㆍ 경제성과 성능으로 지속될 수출 모멘텀

<코웨이[021240] 성장과 배당을 동시에>

신한투자증권 조상훈,김태훈

ㆍ 공격적인 주주환원 정책으로 기업가치 상승 기대

ㆍ 기존 대비 개선된, 당사 예상보다 빠른 주주환원 정책 발표

ㆍ Valuation & Risk: 안정적인 매력에 주목

<코웨이[021240] 주주의 기다림에 주주환원으로 화답하다>

한화투자증권 이진협

ㆍ 주주환원율 상향 발표

ㆍ 밸류에이션 회복의 3박자가 맞춰지는 중


<삼성카드[029780] 규제환경 변화에도 지속될 견조한 이익체력>

SK증권 설용진

ㆍ 목표주가 48,000원으로 상향

ㆍ 규제 환경 변화에도 지속될 견조한 이익체력

ㆍ 4Q24 지배순이익 1,333 억원(-25.7% YoY) 예상


<한화오션[042660] 드디어 경영 정상화, 컨센서스 턴어라운드 기대>

DS투자증권 양형모,강태호

ㆍ 최근 5년 연구개발 비용으로 3,600억원 투자

ㆍ 필리 조선소 인수 완료 및 2025년 MRO도 최소 3천억원 이상 수주 가능

ㆍ 4분기 실적 정상화, LNG선 수주 증가, 미국 방산 진출 모멘텀


<LIG넥스원[079550] 미래전에 특화된 기술 방산기업>

DS투자증권 양형모,강태호

ㆍ 사업 영역은 미래전에 필요한 무기 체계

ㆍ 미래전은 NCW(Network-Centric Warfare, 네트워크 중심 전쟁)로 전환

ㆍ 미래전에 특화된 기술 방산기업


<크래프톤[259960] 1Q25까지도 벌써 좋다>

한화투자증권 김소혜

ㆍ 4Q24 실적은 영업이익 컨센서스 상회 추정

ㆍ 높아진 트래픽을 지킬 수 있다는 자신감 확인


<HD현대중공업[329180] 드디어 방산에도 진심>

DS투자증권 양형모,강태호

ㆍ 올해 특수선 부문 수주 목표 15.6억 달러 제시

ㆍ 군함도 빠른 납기 경쟁력과 세계 최대급 캐파 보유, MRO도 올해 최소 3천억원 이상도 수주 가능

ㆍ 드디어 방산에도 진심",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897430134
적금 만기해지했습니다!,2025-01-07 08:24,주갤 왜하는지모르겠다류GOAT 만기완료 ㅋㅋ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897405343
오늘은 불장입니다,2025-01-07 08:19,킹님갓고,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897399196
독감이 전세계적으로 미쳐날뛰네,2025-01-07 08:19,"●휴마시스●
씹스캠인 리튬광산 재료도 있고 독감까지 날뛰네 다시 3천원 뚫으러 가즈아!!!


추가로 셀트리온이랑 소송중인 1심 결론 16일날 나오니 그 전에 매도해야지",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897399172
오늘 국장은 과연,2025-01-07 08:03,ㄷㄱㄷㄱ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897379162
어제 장막바지에 녹십자 샀는데,2025-01-07 07:59,녹십짜 이거 오늘 가냐?,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7897374758
